x,y,surface_elevation,bottom_depth,water_depth,timestamp,confidence
300104.79721,-950713.28771,-16.420189999999998,-4.133618991927454,12.286571008072544,2025-08-23T09:50:10.826999,0.24788191527522174
300104.79486,-950713.29284,-16.42081,-4.133618991927454,12.287191008072545,2025-08-23T09:50:10.887000,0.24818317177548355
300104.79257,-950713.29794,-16.42121,-4.133618991927454,12.287591008072544,2025-08-23T09:50:10.947000,0.24844264662727156
300104.78956,-950713.30481,-16.421609999999998,-4.133618991927454,12.287991008072543,2025-08-23T09:50:11.027000,0.24873044536735486
300104.78734,-950713.31009,-16.42213,-4.133618991927454,12.288511008072545,2025-08-23T09:50:11.086999,0.24890855210142995
300104.78453,-950713.31726,-16.42298,-4.106938042236466,12.316041957763533,2025-08-23T09:50:11.167000,0.7548974415312814
300104.78255,-950713.32279,-16.4239,-4.106938042236466,12.316961957763533,2025-08-23T09:50:11.226999,0.7519561219604052
300104.77948,-950713.33224,-16.425549999999998,-4.106938042236466,12.318611957763531,2025-08-23T09:50:11.326999,0.7463276059518928
300104.77778,-950713.33804,-16.42659,-4.106938042236466,12.319651957763535,2025-08-23T09:50:11.387000,0.7425085475476553
300104.77618,-950713.34392,-16.42772,-4.106938042236466,12.320781957763534,2025-08-23T09:50:11.447000,0.7383733247187565
300104.77374,-950713.35397,-16.43041,-4.106938042236466,12.323471957763532,2025-08-23T09:50:11.546999,0.7308659460969097
300104.77241,-950713.36018,-16.432679999999998,-4.106938042236466,12.325741957763531,2025-08-23T09:50:11.607000,0.7260451136282644
300104.77116,-950713.36651,-16.43513,-4.106938042236466,12.328191957763535,2025-08-23T09:50:11.667000,0.7210244579528482
300104.77003,-950713.3729,-16.4374,-4.106938042236466,12.330461957763534,2025-08-23T09:50:11.726999,0.7158750358264492
300104.76832,-950713.38361,-16.44081,-3.8494401663563993,12.5913698336436,2025-08-23T09:50:11.826000,0.4980519029598315
300104.76733,-950713.3901,-16.443089999999998,-3.8494401663563993,12.5936498336436,2025-08-23T09:50:11.885999,0.5010736792414997
300104.76634,-950713.39663,-16.445429999999998,-3.8494401663563993,12.5959898336436,2025-08-23T09:50:11.946000,0.5041112438428216
300104.7654,-950713.40321,-16.44753,-3.8494401663563993,12.598089833643602,2025-08-23T09:50:12.006000,0.5071450971116115
300104.76462,-950713.40988,-16.44884,-3.8494401663563993,12.599399833643602,2025-08-23T09:50:12.065999,0.5101376601391925
300104.76383,-950713.41657,-16.45002,-3.8494401663563993,12.6005798336436,2025-08-23T09:50:12.125999,0.5130586448650716
300104.76246,-950713.42774,-16.45165,-3.8494401663563993,12.602209833643602,2025-08-23T09:50:12.226000,0.5175776900293095
300104.76163,-950713.43445,-16.45243,-3.8494401663563993,12.602989833643601,2025-08-23T09:50:12.286000,0.5198888326226059
300104.7602,-950713.44564,-16.453789999999998,-3.8494401663563993,12.6043498336436,2025-08-23T09:50:12.385999,0.5226844709743051
300104.75902,-950713.45459,-16.45521,-3.8494401663563993,12.605769833643603,2025-08-23T09:50:12.466000,0.5239396868091697
300104.75812,-950713.46132,-16.456419999999998,-3.8494401663563993,12.6069798336436,2025-08-23T09:50:12.525999,0.5244641205780595
300104.75659,-950713.47253,-16.45845,-3.8494401663563993,12.6090098336436,2025-08-23T09:50:12.625999,0.5248783996002347
300104.75566,-950713.47926,-16.45958,-3.8494401663563993,12.6101398336436,2025-08-23T09:50:12.686000,0.5249622737450932
300104.75473,-950713.48602,-16.46034,-4.081981012932736,12.378358987067262,2025-08-23T09:50:12.745000,0.2665085662710147
300104.75319,-950713.49731,-16.4607,-4.081981012932736,12.378718987067263,2025-08-23T09:50:12.845000,0.26724642484437394
300104.75228,-950713.50411,-16.46042,-4.081981012932736,12.378438987067263,2025-08-23T09:50:12.904999,0.2675971504270431
300104.75138,-950713.51093,-16.459979999999998,-4.081981012932736,12.377998987067262,2025-08-23T09:50:12.964999,0.2678823102961854
300104.75025,-950713.51781,-16.45991,-4.081981012932736,12.377928987067264,2025-08-23T09:50:13.025000,0.2681208854675933
300104.74811,-950713.52935,-16.46082,-4.081981012932736,12.378838987067262,2025-08-23T09:50:13.125000,0.26841594877955116
300104.74683,-950713.53626,-16.461679999999998,-4.081981012932736,12.379698987067261,2025-08-23T09:50:13.184999,0.2685377592775641
300104.74554,-950713.5431,-16.4625,-4.081981012932736,12.380518987067262,2025-08-23T09:50:13.245000,0.26863175357895813
300104.74423,-950713.54984,-16.46296,-4.077285262158658,12.385674737841342,2025-08-23T09:50:13.305000,0.3449284061808171
300104.74291,-950713.55645,-16.46316,-4.077285262158658,12.385874737841341,2025-08-23T09:50:13.364999,0.34494791209514003
300104.74119,-950713.56523,-16.46372,-4.077285262158658,12.386434737841341,2025-08-23T09:50:13.444999,0.34494174990858323
300104.73995,-950713.57187,-16.46479,-4.077285262158658,12.387504737841343,2025-08-23T09:50:13.504999,0.3449096984721598
300104.73834,-950713.58081,-16.46635,-4.077285262158658,12.389064737841341,2025-08-23T09:50:13.584999,0.3448100149142474
300104.73718,-950713.58756,-16.46738,-4.077285262158658,12.390094737841341,2025-08-23T09:50:13.644999,0.34466372483615293
300104.73642,-950713.59209,-16.46801,-4.077285262158658,12.390724737841342,2025-08-23T09:50:13.684999,0.3445171185927701
300104.73457,-950713.60346,-16.46944,-4.077285262158658,12.392154737841341,2025-08-23T09:50:13.783999,0.34389757404062
300104.73348,-950713.61031,-16.47016,-4.077285262158658,12.392874737841343,2025-08-23T09:50:13.843999,0.3432769930235053
300104.7324,-950713.61718,-16.47072,-4.077285262158658,12.393434737841343,2025-08-23T09:50:13.904000,0.3424523758228808
300104.73133,-950713.62406,-16.47117,-3.940039671674728,12.531130328325272,2025-08-23T09:50:13.963999,0.5220819265459914
300104.73024,-950713.63097,-16.47141,-3.940039671674728,12.53137032832527,2025-08-23T09:50:14.023999,0.5223525822439045
300104.72906,-950713.63792,-16.471619999999998,-3.940039671674728,12.53158032832527,2025-08-23T09:50:14.084000,0.5226383460321307
300104.72787,-950713.64487,-16.47188,-3.940039671674728,12.53184032832527,2025-08-23T09:50:14.144000,0.5229235268278819
300104.72587,-950713.65647,-16.47253,-3.940039671674728,12.53249032832527,2025-08-23T09:50:14.243999,0.5204872566092735
300104.72466,-950713.66345,-16.47311,-3.940039671674728,12.53307032832527,2025-08-23T09:50:14.303999,0.5169692899120686
300104.72265,-950713.67507,-16.47401,-4.1295303479603875,12.344479652039613,2025-08-23T09:50:14.404000,0.9787875538594492
300104.72105,-950713.68438,-16.47495,-4.1295303479603875,12.345419652039613,2025-08-23T09:50:14.483999,0.9729234326293721
300104.71946,-950713.69371,-16.476129999999998,-4.1295303479603875,12.346599652039611,2025-08-23T09:50:14.563999,0.9627702694887802
300104.71789,-950713.70306,-16.47727,-4.1295303479603875,12.347739652039614,2025-08-23T09:50:14.644000,0.9498769648101063
300104.7167,-950713.71008,-16.47795,-4.1295303479603875,12.348419652039613,2025-08-23T09:50:14.703999,0.9394745771417516
300104.71551,-950713.71711,-16.47835,-4.1295303479603875,12.348819652039612,2025-08-23T09:50:14.762999,0.9289555656861398
300104.7139,-950713.72649,-16.47852,-4.1295303479603875,12.348989652039613,2025-08-23T09:50:14.843000,0.9148194227362847
300104.71269,-950713.73354,-16.47853,-3.99573836531842,12.482791634681579,2025-08-23T09:50:14.902999,0.30016598572392883
300104.71107,-950713.74295,-16.47871,-3.99573836531842,12.48297163468158,2025-08-23T09:50:14.983000,0.30070839239571767
300104.70985,-950713.75006,-16.47889,-3.99573836531842,12.48315163468158,2025-08-23T09:50:15.042999,0.3010236437316012
300104.70863,-950713.75718,-16.47926,-3.99573836531842,12.48352163468158,2025-08-23T09:50:15.103000,0.301270628869174
300104.7066,-950713.76904,-16.47987,-3.99573836531842,12.484131634681578,2025-08-23T09:50:15.203000,0.30155876255859165
300104.70538,-950713.77615,-16.48013,-3.99573836531842,12.484391634681579,2025-08-23T09:50:15.262999,0.30167315107825543
300104.70415,-950713.78326,-16.480259999999998,-3.938341811586347,12.54191818841365,2025-08-23T09:50:15.322999,0.6440722046524591
300104.7021,-950713.7951,-16.48023,-3.938341811586347,12.541888188413651,2025-08-23T09:50:15.423000,0.6529514668793636
300104.70086,-950713.80221,-16.480259999999998,-3.938341811586347,12.54191818841365,2025-08-23T09:50:15.483000,0.6583282061500015
300104.69963,-950713.8093,-16.480339999999998,-3.938341811586347,12.54199818841365,2025-08-23T09:50:15.542999,0.663702773025563
300104.69758,-950713.82112,-16.48086,-3.938341811586347,12.542518188413652,2025-08-23T09:50:15.642999,0.6725720161618342
300104.69635,-950713.82821,-16.48125,-3.938341811586347,12.542908188413652,2025-08-23T09:50:15.703000,0.6777305559455169
300104.69511,-950713.83529,-16.48149,-3.938341811586347,12.543148188413653,2025-08-23T09:50:15.762000,0.6825856919996758
300104.69387,-950713.84236,-16.48155,-3.938341811586347,12.54320818841365,2025-08-23T09:50:15.822000,0.6870534566929543
300104.69263,-950713.84943,-16.48149,-3.938341811586347,12.543148188413653,2025-08-23T09:50:15.881999,0.6908727909588258
300104.69055,-950713.8612,-16.4814,-3.938341811586347,12.543058188413653,2025-08-23T09:50:15.982000,0.6953634065126649
300104.68929,-950713.86828,-16.48123,-3.938341811586347,12.542888188413652,2025-08-23T09:50:16.042000,0.6969517423809112
300104.68803,-950713.87536,-16.48112,-3.938341811586347,12.542778188413653,2025-08-23T09:50:16.101999,0.6979101132451012
300104.68592,-950713.88717,-16.48109,-3.938341811586347,12.54274818841365,2025-08-23T09:50:16.201999,0.6985984177996721
300104.68466,-950713.89424,-16.481099999999998,-3.938341811586347,12.54275818841365,2025-08-23T09:50:16.262000,0.6986799312341343
300104.6834,-950713.90133,-16.48099,-4.066881023447216,12.414108976552782,2025-08-23T09:50:16.322000,0.341812922872673
300104.68214,-950713.90842,-16.48079,-4.066881023447216,12.413908976552783,2025-08-23T09:50:16.381999,0.34194494648529744
300104.68003,-950713.92024,-16.48059,-4.066881023447216,12.413708976552783,2025-08-23T09:50:16.482000,0.34215435210009304
300104.67834,-950713.9297,-16.4807,-4.066881023447216,12.413818976552783,2025-08-23T09:50:16.561999,0.342290724896707
300104.67664,-950713.93915,-16.48089,-4.066881023447216,12.414008976552783,2025-08-23T09:50:16.641999,0.34224648928443624
300104.67494,-950713.94859,-16.481099999999998,-4.066881023447216,12.414218976552782,2025-08-23T09:50:16.722000,0.34105537271117686
300104.67367,-950713.95567,-16.48116,-4.066881023447216,12.414278976552783,2025-08-23T09:50:16.781000,0.3396436817331934
300104.6724,-950713.96273,-16.48106,-4.066881023447216,12.414178976552783,2025-08-23T09:50:16.841000,0.3381686808087884
300104.6703,-950713.9745,-16.48071,-4.262001789830793,12.218708210169204,2025-08-23T09:50:16.940999,0.5380821244606747
300104.66904,-950713.98156,-16.480539999999998,-4.262001789830793,12.218538210169203,2025-08-23T09:50:17.000999,0.5376660528280918
300104.66779,-950713.98865,-16.48039,-4.262001789830793,12.218388210169206,2025-08-23T09:50:17.061000,0.5366495536089473
300104.66571,-950714.00047,-16.48028,-4.262001789830793,12.218278210169206,2025-08-23T09:50:17.161000,0.5330395190538953
300104.66445,-950714.00757,-16.48004,-4.262001789830793,12.218038210169205,2025-08-23T09:50:17.220999,0.5300362844265053
300104.66319,-950714.01466,-16.479509999999998,-4.262001789830793,12.217508210169203,2025-08-23T09:50:17.281000,0.5267686753884276
300104.66191,-950714.02176,-16.478749999999998,-4.262001789830793,12.216748210169204,2025-08-23T09:50:17.341000,0.5233876265014004
300104.65975,-950714.0336,-16.47737,-4.262001789830793,12.215368210169206,2025-08-23T09:50:17.440999,0.5176806289597791
300104.65843,-950714.0407,-16.47655,-4.262001789830793,12.214548210169205,2025-08-23T09:50:17.500999,0.5142636271007569
300104.65711,-950714.04781,-16.47583,-4.262001789830793,12.213828210169204,2025-08-23T09:50:17.561000,0.510865095959344
300104.6549,-950714.05969,-16.47476,-4.262001789830793,12.212758210169206,2025-08-23T09:50:17.661000,0.5052588653569217
300104.65358,-950714.06684,-16.474059999999998,-4.262001789830793,12.212058210169204,2025-08-23T09:50:17.720999,0.5019349215740918
300104.65224,-950714.07399,-16.47334,-4.262001789830793,12.211338210169206,2025-08-23T09:50:17.779999,0.49867244821441964
300104.6509,-950714.08115,-16.47263,-4.023862917928226,12.448767082071772,2025-08-23T09:50:17.839999,0.41287428179896013
300104.64909,-950714.0907,-16.47184,-4.023862917928226,12.447977082071773,2025-08-23T09:50:17.919999,0.411561205069295
300104.64586,-950714.10748,-16.47135,-4.085675376539787,12.385674623460215,2025-08-23T09:50:18.059999,0.5402861622845961
300104.64446,-950714.1147,-16.47132,-4.085675376539787,12.385644623460212,2025-08-23T09:50:18.120000,0.5430953019271464
300104.64305,-950714.12193,-16.47135,-4.085675376539787,12.385674623460215,2025-08-23T09:50:18.180000,0.5457861806641197
300104.64163,-950714.12916,-16.47138,-4.085675376539787,12.385704623460214,2025-08-23T09:50:18.239999,0.5483361462207041
300104.64021,-950714.1364,-16.47132,-4.085675376539787,12.385644623460212,2025-08-23T09:50:18.300000,0.5507212702287976
300104.63878,-950714.14363,-16.47103,-4.085675376539787,12.385354623460213,2025-08-23T09:50:18.360000,0.5529252195525933
300104.63685,-950714.15324,-16.47005,-4.085675376539787,12.384374623460214,2025-08-23T09:50:18.440000,0.5555620418082752
300104.63538,-950714.16037,-16.468809999999998,-4.085675376539787,12.383134623460212,2025-08-23T09:50:18.500000,0.5573112964580146
300104.63339,-950714.16975,-16.46671,-4.085675376539787,12.381034623460213,2025-08-23T09:50:18.580000,0.5593505939434241
300104.63141,-950714.17914,-16.465329999999998,-4.085675376539787,12.379654623460212,2025-08-23T09:50:18.660000,0.5610438519447366
300104.62947,-950714.18863,-16.46471,-4.085675376539787,12.379034623460214,2025-08-23T09:50:18.739000,0.5623612801513117
300104.62803,-950714.19579,-16.46451,-4.098011055926622,12.366498944073378,2025-08-23T09:50:18.798999,0.8343828239759895
300104.62661,-950714.20299,-16.46446,-4.098011055926622,12.366448944073376,2025-08-23T09:50:18.858999,0.8351425875253958
300104.6252,-950714.21021,-16.464489999999998,-4.098011055926622,12.366478944073375,2025-08-23T09:50:18.919000,0.8358785419080104
300104.62291,-950714.22231,-16.46461,-4.098011055926622,12.366598944073377,2025-08-23T09:50:19.019000,0.8370295257142585
300104.62153,-950714.22962,-16.4646,-4.098011055926622,12.366588944073378,2025-08-23T09:50:19.078999,0.8376330451505327
300104.62016,-950714.23693,-16.46448,-4.098011055926622,12.366468944073375,2025-08-23T09:50:19.139000,0.8380853499639851
300104.61879,-950714.24423,-16.46427,-4.098011055926622,12.366258944073376,2025-08-23T09:50:19.199000,0.8382813457790679
300104.61652,-950714.25638,-16.46379,-4.098011055926622,12.365778944073377,2025-08-23T09:50:19.298999,0.8374820257701185
300104.61515,-950714.26366,-16.46353,-4.098011055926622,12.365518944073376,2025-08-23T09:50:19.358999,0.83563357491944
300104.61286,-950714.27578,-16.46307,-4.098011055926622,12.365058944073375,2025-08-23T09:50:19.459000,0.8285454423114795
300104.61148,-950714.28306,-16.46272,-4.098011055926622,12.364708944073378,2025-08-23T09:50:19.519000,0.8220306653741674
300104.6101,-950714.29033,-16.46228,-4.098011055926622,12.364268944073377,2025-08-23T09:50:19.578999,0.8145999245753831
300104.60872,-950714.29759,-16.46173,-4.098011055926622,12.363718944073376,2025-08-23T09:50:19.639000,0.806751083516037
300104.60642,-950714.30968,-16.46066,-4.098011055926622,12.362648944073378,2025-08-23T09:50:19.737999,0.7934622516743158
300104.60503,-950714.31692,-16.45993,-4.098011055926622,12.361918944073377,2025-08-23T09:50:19.798000,0.7854718526320538
300104.60364,-950714.32416,-16.45921,-4.098011055926622,12.361198944073376,2025-08-23T09:50:19.858000,0.7775602035457743
300104.60223,-950714.3314,-16.45853,-4.098011055926622,12.360518944073377,2025-08-23T09:50:19.917999,0.7697470329798112
300104.59986,-950714.34346,-16.45765,-4.098011055926622,12.359638944073378,2025-08-23T09:50:20.017999,0.75699070605388
300104.59841,-950714.35066,-16.45697,-4.098011055926622,12.358958944073375,2025-08-23T09:50:20.078000,0.7495194857771068
300104.59691,-950714.35766,-16.45535,-4.098011055926622,12.357338944073376,2025-08-23T09:50:20.137999,0.7422703045144831
300104.59538,-950714.36446,-16.45319,-4.098011055926622,12.355178944073376,2025-08-23T09:50:20.197999,0.7352442906831217
300104.59383,-950714.3711,-16.45086,-4.098011055926622,12.352848944073376,2025-08-23T09:50:20.258000,0.7284185691399684
300104.59227,-950714.37761,-16.44858,-4.098011055926622,12.350568944073377,2025-08-23T09:50:20.317999,0.7217753288704974
300104.5902,-950714.38615,-16.4458,-4.098011055926622,12.347788944073375,2025-08-23T09:50:20.398000,0.7131672218319078
300104.58867,-950714.39246,-16.44383,-4.098011055926622,12.345818944073375,2025-08-23T09:50:20.457999,0.7068903320774372
300104.58717,-950714.39873,-16.441879999999998,-4.098011055926622,12.343868944073375,2025-08-23T09:50:20.517999,0.7007443852868729
300104.58572,-950714.40498,-16.44002,-3.958846472514897,12.481173527485105,2025-08-23T09:50:20.578000,0.36202710157488444
300104.58434,-950714.41123,-16.438399999999998,-3.958846472514897,12.479553527485102,2025-08-23T09:50:20.637999,0.361482826567298
300104.58229,-950714.42189,-16.43725,-3.958846472514897,12.478403527485103,2025-08-23T09:50:20.737999,0.36053705907279604
300104.58095,-950714.43076,-16.43767,-3.958846472514897,12.478823527485105,2025-08-23T09:50:20.817000,0.359766916925753
300104.58011,-950714.43757,-16.43807,-3.958846472514897,12.479223527485104,2025-08-23T09:50:20.877000,0.35915606096300884
300104.57916,-950714.44676,-16.43786,-3.958846472514897,12.479013527485105,2025-08-23T09:50:20.957000,0.35829568344347174
300104.57854,-950714.45369,-16.437269999999998,-3.958846472514897,12.478423527485102,2025-08-23T09:50:21.016999,0.3576084798682148
300104.57782,-950714.46301,-16.436519999999998,-3.958846472514897,12.477673527485102,2025-08-23T09:50:21.097000,0.35663310680859656
300104.57744,-950714.46992,-16.43544,-3.958846472514897,12.476593527485104,2025-08-23T09:50:21.156999,0.35586606739775034
300104.57719,-950714.47673,-16.43392,-3.942075812424995,12.491844187575005,2025-08-23T09:50:21.216999,0.26277956505045197
300104.57695,-950714.48783,-16.431079999999998,-3.942075812424995,12.489004187575002,2025-08-23T09:50:21.317000,0.26281057644932615
300104.57689,-950714.49437,-16.42934,-3.942075812424995,12.487264187575004,2025-08-23T09:50:21.377000,0.2628190655603006
300104.57687,-950714.50084,-16.42766,-3.942075812424995,12.485584187575004,2025-08-23T09:50:21.436999,0.2628204492645673
300104.57687,-950714.51147,-16.42475,-3.942075812424995,12.482674187575004,2025-08-23T09:50:21.536999,0.26280445016836723
300104.57687,-950714.51777,-16.42285,-3.942075812424995,12.480774187575005,2025-08-23T09:50:21.597000,0.2627830891207886
300104.57685,-950714.52402,-16.42084,-3.942075812424995,12.478764187575003,2025-08-23T09:50:21.656999,0.26275163307122357
300104.57679,-950714.53024,-16.418779999999998,-3.942075812424995,12.476704187575002,2025-08-23T09:50:21.716999,0.26270913894056824
300104.57657,-950714.54054,-16.41563,-3.942075812424995,12.473554187575004,2025-08-23T09:50:21.815999,0.262613637642735
300104.5763,-950714.54674,-16.41441,-3.942075812424995,12.472334187575004,2025-08-23T09:50:21.875999,0.26252870319122745
300104.57588,-950714.55298,-16.413899999999998,-3.942075812424995,12.471824187575002,2025-08-23T09:50:21.936000,0.26241908335540054
300104.57474,-950714.56352,-16.4146,-3.942075812424995,12.472524187575004,2025-08-23T09:50:22.036000,0.2621566151581999
300104.57378,-950714.56996,-16.41561,-3.942075812424995,12.473534187575005,2025-08-23T09:50:22.095999,0.26193401384634357
300104.57265,-950714.57644,-16.41612,-4.021839074571118,12.39428092542888,2025-08-23T09:50:22.156000,0.7595093832828527
300104.57036,-950714.5873,-16.415869999999998,-4.021839074571118,12.39403092542888,2025-08-23T09:50:22.256000,0.7689922458806611
300104.56877,-950714.59386,-16.415309999999998,-4.021839074571118,12.393470925428879,2025-08-23T09:50:22.315999,0.7739902825666483
300104.56704,-950714.60044,-16.414649999999998,-4.021839074571118,12.39281092542888,2025-08-23T09:50:22.375999,0.778252194036835
300104.56517,-950714.60693,-16.41352,-4.021839074571118,12.39168092542888,2025-08-23T09:50:22.436000,0.7816487701304756
300104.56319,-950714.61332,-16.41233,-4.021839074571118,12.390490925428882,2025-08-23T09:50:22.495999,0.7842232786487734
300104.56116,-950714.6197,-16.41196,-4.021839074571118,12.390120925428882,2025-08-23T09:50:22.555999,0.7861205984346203
300104.55839,-950714.62824,-16.41294,-4.021839074571118,12.39110092542888,2025-08-23T09:50:22.635999,0.7878180950107225
300104.55557,-950714.6366,-16.41402,-4.021839074571118,12.392180925428882,2025-08-23T09:50:22.716000,0.7888960192143423
300104.55345,-950714.64274,-16.41478,-4.021839074571118,12.392940925428881,2025-08-23T09:50:22.775000,0.7894037432901996
300104.55133,-950714.64876,-16.41533,-4.021839074571118,12.393490925428882,2025-08-23T09:50:22.834999,0.7898535798815809
300104.54787,-950714.65865,-16.41584,-3.8482823353388405,12.567557664661159,2025-08-23T09:50:22.934999,0.5784991333136859
300104.54588,-950714.66457,-16.41602,-3.8482823353388405,12.56773766466116,2025-08-23T09:50:22.995000,0.5825708429001419
300104.54268,-950714.67456,-16.415499999999998,-3.8482823353388405,12.567217664661158,2025-08-23T09:50:23.095000,0.5894945104716082
300104.54091,-950714.68071,-16.41502,-3.8482823353388405,12.566737664661158,2025-08-23T09:50:23.154999,0.593755769009932
300104.53819,-950714.69127,-16.4133,-3.8482823353388405,12.565017664661159,2025-08-23T09:50:23.254999,0.6010428766968252
300104.53667,-950714.69777,-16.41182,-3.8482823353388405,12.563537664661158,2025-08-23T09:50:23.315000,0.6054943506726403
300104.5352,-950714.70438,-16.41031,-3.8482823353388405,12.562027664661159,2025-08-23T09:50:23.375000,0.6099415598745073
300104.53377,-950714.71108,-16.40907,-3.8482823353388405,12.56078766466116,2025-08-23T09:50:23.434999,0.6142159444042505
300104.53239,-950714.71789,-16.40843,-3.8482823353388405,12.560147664661159,2025-08-23T09:50:23.495000,0.6178093579619921
300104.53102,-950714.72478,-16.4085,-3.8482823353388405,12.56021766466116,2025-08-23T09:50:23.555000,0.6197643893938724
300104.52923,-950714.73409,-16.40965,-3.8482823353388405,12.561367664661159,2025-08-23T09:50:23.635000,0.6203332736089664
300104.52789,-950714.74114,-16.41097,-3.8482823353388405,12.562687664661158,2025-08-23T09:50:23.694999,0.6202105427889952
300104.52656,-950714.74824,-16.41239,-3.8482823353388405,12.564107664661158,2025-08-23T09:50:23.754000,0.6198856582229506
300104.52522,-950714.75537,-16.413719999999998,-3.8482823353388405,12.565437664661157,2025-08-23T09:50:23.813999,0.6195179362140153
300104.52388,-950714.76252,-16.414759999999998,-3.8482823353388405,12.566477664661157,2025-08-23T09:50:23.874000,0.619106902703078
300104.52252,-950714.76969,-16.41545,-3.8482823353388405,12.56716766466116,2025-08-23T09:50:23.934000,0.6186647352436129
300104.52116,-950714.77688,-16.41592,-3.8482823353388405,12.56763766466116,2025-08-23T09:50:23.993999,0.6182024253692908
300104.51893,-950714.7889,-16.41648,-4.051331850858066,12.365148149141934,2025-08-23T09:50:24.093999,0.3047368223084092
300104.51758,-950714.79613,-16.41671,-4.009488110452568,12.40722188954743,2025-08-23T09:50:24.154000,0.5146792447524656
300104.51623,-950714.80334,-16.41698,-4.009488110452568,12.40749188954743,2025-08-23T09:50:24.213999,0.5147299066977127
300104.51533,-950714.80814,-16.41715,-4.009488110452568,12.40766188954743,2025-08-23T09:50:24.254000,0.5147123714899251
300104.51352,-950714.81772,-16.41743,-4.009488110452568,12.40794188954743,2025-08-23T09:50:24.334000,0.5144982440346109
300104.51172,-950714.82727,-16.41749,-4.009488110452568,12.408001889547432,2025-08-23T09:50:24.413999,0.5139256437901435
300104.51037,-950714.83443,-16.417379999999998,-4.009488110452568,12.407891889547429,2025-08-23T09:50:24.474000,0.5131390845695849
300104.50902,-950714.8416,-16.41703,-4.009488110452568,12.407541889547431,2025-08-23T09:50:24.533999,0.5119386752161759
300104.50767,-950714.84877,-16.41639,-4.009488110452568,12.40690188954743,2025-08-23T09:50:24.593999,0.5102664784271679
300104.50631,-950714.85595,-16.41557,-4.009488110452568,12.40608188954743,2025-08-23T09:50:24.654000,0.5081470015314434
300104.50496,-950714.86314,-16.41474,-4.009488110452568,12.40525188954743,2025-08-23T09:50:24.713999,0.505679240028612
300104.50361,-950714.87035,-16.414089999999998,-4.009488110452568,12.404601889547429,2025-08-23T09:50:24.773000,0.5029931716752314
300104.50226,-950714.87758,-16.4137,-4.009488110452568,12.40421188954743,2025-08-23T09:50:24.832999,0.500126135857135
300104.50046,-950714.88724,-16.413539999999998,-4.009488110452568,12.404051889547429,2025-08-23T09:50:24.913000,0.49616722912756317
300104.49913,-950714.89451,-16.41355,-4.009488110452568,12.404061889547432,2025-08-23T09:50:24.972999,0.49314698525933137
300104.4978,-950714.9018,-16.41349,-4.009488110452568,12.40400188954743,2025-08-23T09:50:25.033000,0.4901065763339349
300104.49648,-950714.90912,-16.41332,-4.009488110452568,12.40383188954743,2025-08-23T09:50:25.093000,0.48706066065839276
300104.49517,-950714.91644,-16.41305,-4.009488110452568,12.40356188954743,2025-08-23T09:50:25.152999,0.48402511353544986
300104.49298,-950714.92862,-16.41247,-4.009488110452568,12.40298188954743,2025-08-23T09:50:25.252999,0.4790073113286718
300104.49123,-950714.93835,-16.412,-4.009488110452568,12.40251188954743,2025-08-23T09:50:25.332999,0.47504184173820085
300104.48991,-950714.94562,-16.411659999999998,-4.009488110452568,12.402171889547429,2025-08-23T09:50:25.392999,0.4721032758569443
300104.48814,-950714.95528,-16.41097,-3.9789859652627406,12.431984034737258,2025-08-23T09:50:25.472999,0.342265892905794
300104.48637,-950714.96492,-16.40994,-3.9789859652627406,12.430954034737258,2025-08-23T09:50:25.552999,0.3420227301698598
300104.48505,-950714.97212,-16.40898,-3.9789859652627406,12.429994034737259,2025-08-23T09:50:25.612999,0.3417929774378945
300104.48328,-950714.98169,-16.40773,-3.9789859652627406,12.42874403473726,2025-08-23T09:50:25.692999,0.3414181107598747
300104.48195,-950714.98884,-16.40695,-3.9789859652627406,12.427964034737258,2025-08-23T09:50:25.752000,0.34109088779222485
300104.48063,-950714.99599,-16.40627,-3.9789859652627406,12.427284034737259,2025-08-23T09:50:25.811999,0.3406969896594564
300104.47931,-950715.00312,-16.40572,-3.9789859652627406,12.426734034737258,2025-08-23T09:50:25.872000,0.3402446335125421
300104.47712,-950715.01496,-16.40501,-3.9920418643613633,12.412968135638637,2025-08-23T09:50:25.972000,0.6874977589753188
300104.47578,-950715.02205,-16.40473,-3.9920418643613633,12.412688135638637,2025-08-23T09:50:26.031999,0.6937115415815461
300104.47443,-950715.02914,-16.4044,-3.9920418643613633,12.412358135638636,2025-08-23T09:50:26.091999,0.7000195307242043
300104.47217,-950715.04092,-16.40356,-3.9920418643613633,12.411518135638635,2025-08-23T09:50:26.192000,0.7107097537481751
300104.47082,-950715.04796,-16.402739999999998,-3.8666290692062715,12.536110930793726,2025-08-23T09:50:26.252000,0.4436057433464056
300104.46946,-950715.055,-16.40168,-3.8666290692062715,12.535050930793727,2025-08-23T09:50:26.311999,0.44621241658019967
300104.46765,-950715.06438,-16.39987,-3.8666290692062715,12.533240930793728,2025-08-23T09:50:26.391999,0.44973443639700084
300104.46585,-950715.07376,-16.397859999999998,-3.8666290692062715,12.531230930793726,2025-08-23T09:50:26.472000,0.4533118251466396
300104.46406,-950715.08315,-16.39609,-3.8666290692062715,12.529460930793729,2025-08-23T09:50:26.552000,0.45694733717387814
300104.4627,-950715.09019,-16.39499,-3.8666290692062715,12.528360930793728,2025-08-23T09:50:26.612000,0.4597095879326818
